"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","TAVG","TMAX","TMIN"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-05-20",,"80","90","74"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-05-21",,"81","88","76"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-05-22",,"83","92","74"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-05-23",,"82","90","74"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-05-24","0.00","82","90","74"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-05-25",,"80","89","76"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-05-26",,"78","88","69"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-05-27",,"80","91","72"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-05-28","0.20","79","88","72"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-05-29","0.00","80","90","73"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-05-30",,"80","87","75"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-05-31","0.20","81","90","71"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-06-01","0.00","80","86","74"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-06-02",,"79","91","74"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-06-03",,"80",,"73"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-06-04",,"81","87",
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-06-05",,"81","90","74"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-06-06",,"77",,
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-06-07",,"84",,
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-06-09",,"83",,
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-06-10",,"80","89","72"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-06-11","0.20","79",,"70"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-06-12","0.00","81","88",
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-06-13",,"80",,"73"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-06-14",,"79",,"72"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-06-15",,"79","86",
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-06-16",,"80","89","73"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-06-17","0.28","75","84","68"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-06-18","0.08","78",,"71"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-06-19","0.00","78","94","73"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-06-20",,"77","86","70"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-06-21",,"79","85",
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-06-22",,"78","88","72"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-06-23",,"79",,
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-06-24","0.04","76","84","71"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-06-25","0.00","78","87","71"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-06-26",,"78","87","71"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-06-27","0.39","76","87","70"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-06-28","0.00","76","86","69"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-06-29","0.67","78","86","71"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-06-30","0.00","77",,
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-07-01","0.28","74","80","70"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-07-02","0.08","75","82","71"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-07-03","0.00","80","88",
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-07-04","0.00","78","86","73"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-07-05","0.00","78","84","73"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-07-06","0.04","76","85","70"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-07-07","0.00","78","86","72"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-07-08",,"76","85",
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-07-09",,"77","87","69"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-07-10",,"78","85",
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-07-11",,"76","85","71"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-07-12",,"79","88","73"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-07-13","0.12","78","87","72"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-07-14","0.12","79","89","72"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-07-15","0.00","79","88",
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-07-16","0.00","78","84","72"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-07-17",,"78","85","72"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-07-18","0.00","77","81","71"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-07-19",,"78","86","72"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-07-20",,"76","81","73"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-07-21",,"76",,"72"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-07-22","0.00","78",,"73"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-07-23",,"82","88",
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-07-24",,"76","78","74"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-07-25","0.00","75","80","73"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-07-26","0.55","75","79","72"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-07-27","0.00","76","85","72"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-07-28",,"76","83","71"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-07-29",,"77","86","72"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-07-30","0.00","77","85","71"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-07-31",,"75","82","70"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-08-01",,"76","86","67"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-08-02",,"76","86","69"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-08-03",,"75","83","71"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-08-04","0.20","76","86","70"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-08-05","0.00","77","87","70"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-08-06",,"77","89","68"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-08-07",,"74","78","70"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-08-08",,"74","86",
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-08-09",,"77","85","70"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-08-10",,"76","85","70"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-08-11",,"77",,"70"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-08-12",,"78","90","69"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-08-13",,"76","85","71"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-08-14",,"77",,
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-08-15",,"77","86","72"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-08-16",,"78","85","72"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-08-17","0.00","78","87","72"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-08-18","0.00","78","85","72"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-08-19",,"77",,"73"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-08-20","0.16","79","88","71"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-08-21","0.00","78","86","73"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-08-22","0.28","76","84",
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-08-23","0.35","79","86","72"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-08-24","0.12","76","83","71"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-08-25","0.08","75",,"72"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-08-26","0.08","76","85","71"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-08-27","0.00","77","86","71"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-08-28",,"76","84","71"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-08-29",,"75","80","72"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-08-30",,"76","86","72"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-08-31","0.00","75","82",
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-09-01","0.04","76","84","70"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-09-02","0.00","79","87","73"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-09-03",,"78",,"72"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-09-04",,"78",,
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-09-06",,"77",,
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-09-08",,"76",,
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-09-11","0.02","75",,
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-09-12","0.00","73",,
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-09-13",,"78",,
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-09-14",,"78",,
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-09-16",,"75",,
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-09-30",,"79",,
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-10-01",,"79",,
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-10-17",,"80",,
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-10-18",,"80",,
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-10-20",,"82",,
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-10-24",,"80",,
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-10-25",,"79",,
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-10-26",,"84",,
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-10-28",,"79",,
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-10-29",,"77",,
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-10-30",,"81",,
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-10-31",,"82",,
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-11-01",,"82",,"71"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-11-02",,"82",,
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-11-03",,"79",,
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-11-04",,"81",,
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-11-05",,"80",,
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-11-06",,"81",,
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-11-07",,"81",,
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-11-08",,"82",,
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-11-10",,"82",,
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-11-11",,"81",,
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-11-12",,"82",,
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-11-14",,"81",,
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-11-16",,"83",,
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-11-18",,"82",,"74"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-11-19",,"79",,"73"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-11-20",,"79",,
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-11-21","0.04","82",,"74"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-11-22","0.00","81",,"73"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-11-23",,"83",,"72"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-11-24",,"83",,"73"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-11-25",,"80",,"73"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-11-26",,"80",,"72"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-11-27",,"82",,"73"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-11-28",,"82",,"72"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-11-29",,"81",,"70"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-11-30",,"78",,"67"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-12-01",,"80",,"67"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-12-02",,"80",,"70"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-12-03",,"82",,"68"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-12-04",,"80",,"66"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-12-05",,"81",,"71"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-12-06",,"81",,"70"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-12-07",,"79",,"67"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-12-08",,"79",,"65"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-12-09",,"83",,
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-12-10",,"80",,"66"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-12-11",,"79",,"68"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-12-12",,"84",,"69"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-12-13",,"82",,"72"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-12-14",,"81",,"68"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-12-15",,"79",,"64"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-12-16",,"85",,
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-12-17",,"80",,"62"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-12-18",,"79",,"68"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-12-19",,"81",,"70"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-12-20",,"81",,"68"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-12-21",,"83",,"67"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-12-22",,"79",,"66"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-12-23",,"79",,"67"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-12-24",,"78",,"64"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-12-25",,"79",,"68"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-12-29",,"87",,
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-12-30",,"81",,"69"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2018-12-31",,"80",,"67"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2019-01-01",,"83",,"73"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2019-01-02",,"83",,"70"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2019-01-03",,"78",,"66"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2019-01-04",,"80",,"67"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2019-01-05",,"82",,"71"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2019-01-06",,"82",,"72"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2019-01-07",,"81",,"66"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2019-01-08",,"81",,"69"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2019-01-09",,"82",,"70"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2019-01-10",,"83",,
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2019-01-11",,"82",,"72"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2019-01-12",,"83",,"72"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2019-01-13",,"81",,"69"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2019-01-14",,"82",,"71"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2019-01-15",,"82",,"69"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2019-01-16",,"83",,"71"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2019-01-17",,"84",,"72"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2019-01-18",,"83",,"75"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2019-01-19",,"81",,"74"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2019-01-20",,"80",,
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2019-01-21",,"80",,"67"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2019-01-22",,"83",,"68"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2019-01-23",,"81",,"68"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2019-01-24",,"81",,"68"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2019-01-25",,"84",,"75"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2019-01-26",,"85",,"71"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2019-01-27",,"82",,"68"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2019-01-28",,"81",,"67"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2019-01-29",,"79",,"70"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2019-01-30",,"86",,"73"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2019-01-31",,"84",,"73"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2019-02-01",,"85",,"75"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2019-02-02",,"84",,"74"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2019-02-03",,"86",,"72"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2019-02-04","0.00","83",,"75"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2019-02-05","0.00","83",,"74"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2019-02-06",,"89",,
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2019-02-07",,"86",,"74"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2019-02-08",,"80",,"72"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2019-04-01",,"88",,"72"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2019-04-02",,"87",,
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2019-04-03","0.28","83",,"72"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2019-04-04","0.00","86",,"74"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2019-04-05",,"83",,"74"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2019-04-06",,"85",,"75"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2019-04-07",,"85",,"76"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2019-04-08","0.16","82",,"72"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2019-06-08","0.71","79","90","71"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2019-06-09","0.00","80","89","73"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2019-06-10","0.24","75","80","72"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2019-06-11","0.00","78","84","72"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2019-06-12","0.12","80","89","73"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2019-06-13","0.00","78",,"74"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2019-06-14",,"75","84",
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2019-06-15",,"78","86","70"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2019-06-16",,"81","90","74"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2019-06-17",,"77","84","72"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2019-06-18",,"82","90","72"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2019-06-19",,"81","90","74"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2019-06-20",,"82","91",
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2019-06-21",,"82","90","75"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2019-06-22","0.12","77","86","73"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2019-06-23","0.00","80","88","75"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2019-06-24",,"81","89","74"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2019-06-25","0.39","75","84","68"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2019-06-26","0.00","78","84","72"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2019-06-27",,"79","89","73"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2019-06-28","0.04","79","87","73"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2019-06-29","0.02","80","88","73"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2019-06-30","0.00","80","90","74"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2019-07-01","0.16","80","88","74"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2019-07-02","0.16","77","87","69"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2019-07-03","0.00","81","89","74"
"IVM00065545","BONDOUKOU SOKO, IV","8.05","-2.783","370.0","2019-07-04",,"75","90",
