STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,SNWD,TAVG,TMAX,TMIN
NIM00065123,"MINNA, NI",9.617,6.533,260,28.10.2021,,,26.8,,21.6
NIM00065123,"MINNA, NI",9.617,6.533,260,29.10.2021,,,28.1,33.7,
NIM00065123,"MINNA, NI",9.617,6.533,260,30.10.2021,,,27.9,33,22.6
NIM00065123,"MINNA, NI",9.617,6.533,260,31.10.2021,,,27.6,33,22.6
NIM00065123,"MINNA, NI",9.617,6.533,260,01.11.2021,,,27.8,,
NIM00065123,"MINNA, NI",9.617,6.533,260,02.11.2021,,,27.7,32.3,22.5
NIM00065123,"MINNA, NI",9.617,6.533,260,03.11.2021,,,28.2,33.4,22.5
NIM00065123,"MINNA, NI",9.617,6.533,260,04.11.2021,,,27.7,33.3,23.4
NIM00065123,"MINNA, NI",9.617,6.533,260,05.11.2021,,,27.7,33.1,22.5
NIM00065123,"MINNA, NI",9.617,6.533,260,06.11.2021,,,27.8,,22
NIM00065123,"MINNA, NI",9.617,6.533,260,07.11.2021,,,27.6,32.4,
NIM00065123,"MINNA, NI",9.617,6.533,260,08.11.2021,,,28.2,34.2,22.2
NIM00065123,"MINNA, NI",9.617,6.533,260,09.11.2021,,,27.4,33.6,
NIM00065123,"MINNA, NI",9.617,6.533,260,10.11.2021,,,28.8,34.3,23.5
NIM00065123,"MINNA, NI",9.617,6.533,260,11.11.2021,,,29.7,34.2,24.7
NIM00065123,"MINNA, NI",9.617,6.533,260,12.11.2021,,,28.1,33,22.3
NIM00065123,"MINNA, NI",9.617,6.533,260,13.11.2021,,,27.7,,22
NIM00065123,"MINNA, NI",9.617,6.533,260,14.11.2021,,,26.8,,21.5
NIM00065123,"MINNA, NI",9.617,6.533,260,15.11.2021,,,28.5,34.1,22.7
NIM00065123,"MINNA, NI",9.617,6.533,260,16.11.2021,,,29.4,35.2,22.8
NIM00065123,"MINNA, NI",9.617,6.533,260,17.11.2021,,,27.9,,22.1
NIM00065123,"MINNA, NI",9.617,6.533,260,18.11.2021,,,28.8,35.7,22.5
NIM00065123,"MINNA, NI",9.617,6.533,260,19.11.2021,,,29.1,36.8,21.6
NIM00065123,"MINNA, NI",9.617,6.533,260,20.11.2021,,,28.7,36,
NIM00065123,"MINNA, NI",9.617,6.533,260,21.11.2021,,,28.7,36.2,20.1
NIM00065123,"MINNA, NI",9.617,6.533,260,22.11.2021,,,29.1,,20.5
NIM00065123,"MINNA, NI",9.617,6.533,260,23.11.2021,,,29.9,36.8,21.8
NIM00065123,"MINNA, NI",9.617,6.533,260,24.11.2021,,,28.8,36,20.6
NIM00065123,"MINNA, NI",9.617,6.533,260,25.11.2021,,,27.5,36.2,19.5
NIM00065123,"MINNA, NI",9.617,6.533,260,26.11.2021,,,26,,21.5
NIM00065123,"MINNA, NI",9.617,6.533,260,27.11.2021,,,27.4,36.6,18.6
NIM00065123,"MINNA, NI",9.617,6.533,260,28.11.2021,,,28.9,37.2,18.5
NIM00065123,"MINNA, NI",9.617,6.533,260,29.11.2021,,,29.3,36.9,20.5
NIM00065123,"MINNA, NI",9.617,6.533,260,30.11.2021,,,27.6,,17.9
NIM00065123,"MINNA, NI",9.617,6.533,260,01.12.2021,,,30.6,38.2,
NIM00065123,"MINNA, NI",9.617,6.533,260,02.12.2021,,,29.2,38,20.5
NIM00065123,"MINNA, NI",9.617,6.533,260,03.12.2021,,,27.8,36,21.5
NIM00065123,"MINNA, NI",9.617,6.533,260,04.12.2021,,,29.3,36.3,20.2
NIM00065123,"MINNA, NI",9.617,6.533,260,05.12.2021,,,31.3,,21.9
NIM00065123,"MINNA, NI",9.617,6.533,260,06.12.2021,,,29.3,37.2,22.4
NIM00065123,"MINNA, NI",9.617,6.533,260,07.12.2021,,,27.7,36.4,
NIM00065123,"MINNA, NI",9.617,6.533,260,08.12.2021,,,28.8,35.3,21.5
NIM00065123,"MINNA, NI",9.617,6.533,260,09.12.2021,,,29.7,36.1,20.8
NIM00065123,"MINNA, NI",9.617,6.533,260,10.12.2021,,,28.3,35.4,20.4
NIM00065123,"MINNA, NI",9.617,6.533,260,11.12.2021,,,29.4,,21.5
NIM00065123,"MINNA, NI",9.617,6.533,260,12.12.2021,,,28.2,37.3,20.5
NIM00065123,"MINNA, NI",9.617,6.533,260,13.12.2021,,,29.3,38,19.5
NIM00065123,"MINNA, NI",9.617,6.533,260,14.12.2021,,,29.9,37.2,22.3
NIM00065123,"MINNA, NI",9.617,6.533,260,15.12.2021,,,28.2,36.3,
NIM00065123,"MINNA, NI",9.617,6.533,260,16.12.2021,,,29.1,35,21.5
NIM00065123,"MINNA, NI",9.617,6.533,260,17.12.2021,,,27.8,,22.1
NIM00065123,"MINNA, NI",9.617,6.533,260,18.12.2021,,,26.2,,21.1
NIM00065123,"MINNA, NI",9.617,6.533,260,19.12.2021,,,26.7,34.2,
NIM00065123,"MINNA, NI",9.617,6.533,260,20.12.2021,,,27.6,33.2,21.4
NIM00065123,"MINNA, NI",9.617,6.533,260,21.12.2021,,,28.7,34.2,
NIM00065123,"MINNA, NI",9.617,6.533,260,22.12.2021,,,27.3,,
NIM00065123,"MINNA, NI",9.617,6.533,260,23.12.2021,,,30.7,,
NIM00065123,"MINNA, NI",9.617,6.533,260,24.12.2021,,,30.2,,
NIM00065123,"MINNA, NI",9.617,6.533,260,25.12.2021,,,30.8,,
NIM00065123,"MINNA, NI",9.617,6.533,260,26.12.2021,,,29.2,37.4,23
NIM00065123,"MINNA, NI",9.617,6.533,260,27.12.2021,,,28.8,,23.6
NIM00065123,"MINNA, NI",9.617,6.533,260,28.12.2021,,,28.8,,23.9
NIM00065123,"MINNA, NI",9.617,6.533,260,29.12.2021,,,28.8,34.2,
NIM00065123,"MINNA, NI",9.617,6.533,260,30.12.2021,,,23.5,,
NIM00065123,"MINNA, NI",9.617,6.533,260,31.12.2021,,,32.1,,
NIM00065123,"MINNA, NI",9.617,6.533,260,01.01.2022,,,28.1,,
NIM00065123,"MINNA, NI",9.617,6.533,260,02.01.2022,,,28.2,,
NIM00065123,"MINNA, NI",9.617,6.533,260,03.01.2022,,,30,,
NIM00065123,"MINNA, NI",9.617,6.533,260,04.01.2022,,,27.1,32.4,22.5
NIM00065123,"MINNA, NI",9.617,6.533,260,05.01.2022,,,26.3,33.4,22
NIM00065123,"MINNA, NI",9.617,6.533,260,06.01.2022,,,28.2,35.4,22.3
NIM00065123,"MINNA, NI",9.617,6.533,260,07.01.2022,,,29.1,,22
NIM00065123,"MINNA, NI",9.617,6.533,260,08.01.2022,,,30.4,,
NIM00065123,"MINNA, NI",9.617,6.533,260,09.01.2022,,,29.8,,23.5
NIM00065123,"MINNA, NI",9.617,6.533,260,10.01.2022,,,29.1,35.1,22.7
NIM00065123,"MINNA, NI",9.617,6.533,260,11.01.2022,,,28.2,,21.6
NIM00065123,"MINNA, NI",9.617,6.533,260,12.01.2022,,,29.3,36.1,21.5
NIM00065123,"MINNA, NI",9.617,6.533,260,13.01.2022,,,28.1,35.4,21.3
NIM00065123,"MINNA, NI",9.617,6.533,260,14.01.2022,,,30.4,37.1,
NIM00065123,"MINNA, NI",9.617,6.533,260,15.01.2022,,,29.2,36.6,21.8
NIM00065123,"MINNA, NI",9.617,6.533,260,16.01.2022,,,29.4,35.8,21.1
NIM00065123,"MINNA, NI",9.617,6.533,260,17.01.2022,,,28.4,34.9,
NIM00065123,"MINNA, NI",9.617,6.533,260,18.01.2022,,,26.3,,
NIM00065123,"MINNA, NI",9.617,6.533,260,19.01.2022,,,25.7,32.4,21.2
NIM00065123,"MINNA, NI",9.617,6.533,260,20.01.2022,,,26.4,33.4,19.5
NIM00065123,"MINNA, NI",9.617,6.533,260,21.01.2022,,,26.7,33.8,19.8
NIM00065123,"MINNA, NI",9.617,6.533,260,22.01.2022,,,28.5,34.6,
NIM00065123,"MINNA, NI",9.617,6.533,260,23.01.2022,,,28.3,35.5,21.6
NIM00065123,"MINNA, NI",9.617,6.533,260,24.01.2022,,,28.4,,21.9
NIM00065123,"MINNA, NI",9.617,6.533,260,25.01.2022,,,28.6,34.1,21.7
NIM00065123,"MINNA, NI",9.617,6.533,260,26.01.2022,,,28.9,34.4,21.4
NIM00065123,"MINNA, NI",9.617,6.533,260,27.01.2022,,,28.4,35.1,21
NIM00065123,"MINNA, NI",9.617,6.533,260,28.01.2022,,,27.5,,21.6
NIM00065123,"MINNA, NI",9.617,6.533,260,29.01.2022,,,26.9,,
NIM00065123,"MINNA, NI",9.617,6.533,260,30.01.2022,,,27.1,,
NIM00065123,"MINNA, NI",9.617,6.533,260,31.01.2022,,,28.1,34.2,21.9
NIM00065123,"MINNA, NI",9.617,6.533,260,01.02.2022,,,27.4,34.8,20.1
NIM00065123,"MINNA, NI",9.617,6.533,260,02.02.2022,,,26.6,,
NIM00065123,"MINNA, NI",9.617,6.533,260,03.02.2022,,,29.4,35,
NIM00065123,"MINNA, NI",9.617,6.533,260,04.02.2022,,,28,33.4,
NIM00065123,"MINNA, NI",9.617,6.533,260,05.02.2022,,,27.9,34.3,
NIM00065123,"MINNA, NI",9.617,6.533,260,06.02.2022,,,28.1,36,21
NIM00065123,"MINNA, NI",9.617,6.533,260,07.02.2022,,,28,36.1,21.9
NIM00065123,"MINNA, NI",9.617,6.533,260,08.02.2022,,,28.1,37.1,22.7
NIM00065123,"MINNA, NI",9.617,6.533,260,09.02.2022,,,30.8,38.4,22.6
NIM00065123,"MINNA, NI",9.617,6.533,260,10.02.2022,,,30.8,39.2,18.5
NIM00065123,"MINNA, NI",9.617,6.533,260,11.02.2022,,,31.1,38.2,24.6
NIM00065123,"MINNA, NI",9.617,6.533,260,12.02.2022,,,29.9,36.5,22.7
NIM00065123,"MINNA, NI",9.617,6.533,260,13.02.2022,,,30.2,36.6,
NIM00065123,"MINNA, NI",9.617,6.533,260,14.02.2022,,,30.9,39.2,22.1
NIM00065123,"MINNA, NI",9.617,6.533,260,15.02.2022,,,30.9,39,23.6
NIM00065123,"MINNA, NI",9.617,6.533,260,16.02.2022,,,30.8,38.1,
NIM00065123,"MINNA, NI",9.617,6.533,260,17.02.2022,,,30.7,,
NIM00065123,"MINNA, NI",9.617,6.533,260,18.02.2022,,,33.8,,24.6
NIM00065123,"MINNA, NI",9.617,6.533,260,19.02.2022,,,31.6,38.5,24.3
NIM00065123,"MINNA, NI",9.617,6.533,260,20.02.2022,,,30.7,36.5,23.9
NIM00065123,"MINNA, NI",9.617,6.533,260,21.02.2022,,,30.6,,22.8
NIM00065123,"MINNA, NI",9.617,6.533,260,22.02.2022,,,31.3,,24.8
NIM00065123,"MINNA, NI",9.617,6.533,260,23.02.2022,,,33,38.7,23.5
NIM00065123,"MINNA, NI",9.617,6.533,260,24.02.2022,,,31.3,39.4,22.1
NIM00065123,"MINNA, NI",9.617,6.533,260,25.02.2022,,,31.8,38.3,22.3
NIM00065123,"MINNA, NI",9.617,6.533,260,26.02.2022,,,31.1,39.2,23.9
NIM00065123,"MINNA, NI",9.617,6.533,260,27.02.2022,,,30.5,37.2,
NIM00065123,"MINNA, NI",9.617,6.533,260,28.02.2022,,,33.2,39.3,23.8
NIM00065123,"MINNA, NI",9.617,6.533,260,01.03.2022,,,31.9,,
NIM00065123,"MINNA, NI",9.617,6.533,260,02.03.2022,,,29.2,,23.8
NIM00065123,"MINNA, NI",9.617,6.533,260,03.03.2022,,,33.5,38.6,
NIM00065123,"MINNA, NI",9.617,6.533,260,04.03.2022,,,32.9,37.6,26.4
NIM00065123,"MINNA, NI",9.617,6.533,260,05.03.2022,,,34.2,39,
NIM00065123,"MINNA, NI",9.617,6.533,260,06.03.2022,,,32.1,37.5,25.8
NIM00065123,"MINNA, NI",9.617,6.533,260,07.03.2022,,,33.1,38.2,26.8
NIM00065123,"MINNA, NI",9.617,6.533,260,08.03.2022,,,33.6,39.3,26.2
NIM00065123,"MINNA, NI",9.617,6.533,260,09.03.2022,,,32.3,40.1,24.6
NIM00065123,"MINNA, NI",9.617,6.533,260,10.03.2022,,,33.9,,25.8
NIM00065123,"MINNA, NI",9.617,6.533,260,11.03.2022,,,33.6,,
NIM00065123,"MINNA, NI",9.617,6.533,260,12.03.2022,,,30.9,,
NIM00065123,"MINNA, NI",9.617,6.533,260,13.03.2022,,,33,,
NIM00065123,"MINNA, NI",9.617,6.533,260,14.03.2022,,,32.2,38.2,27.5
NIM00065123,"MINNA, NI",9.617,6.533,260,15.03.2022,,,34,39.7,26.2
NIM00065123,"MINNA, NI",9.617,6.533,260,16.03.2022,,,32.6,,
NIM00065123,"MINNA, NI",9.617,6.533,260,17.03.2022,,,32.1,38,26.3
NIM00065123,"MINNA, NI",9.617,6.533,260,18.03.2022,,,32.6,,
NIM00065123,"MINNA, NI",9.617,6.533,260,19.03.2022,,,32.6,39.2,26.6
NIM00065123,"MINNA, NI",9.617,6.533,260,20.03.2022,,,32.1,39,24.9
NIM00065123,"MINNA, NI",9.617,6.533,260,21.03.2022,,,32.1,,27.3
NIM00065123,"MINNA, NI",9.617,6.533,260,22.03.2022,,,32.5,38,27.4
NIM00065123,"MINNA, NI",9.617,6.533,260,23.03.2022,,,31.9,37.8,26.4
NIM00065123,"MINNA, NI",9.617,6.533,260,24.03.2022,,,29.9,,21.8
NIM00065123,"MINNA, NI",9.617,6.533,260,25.03.2022,,,33,,21.5
NIM00065123,"MINNA, NI",9.617,6.533,260,26.03.2022,,,33.9,41.7,26.8
NIM00065123,"MINNA, NI",9.617,6.533,260,27.03.2022,,,33.3,39.8,25.5
NIM00065123,"MINNA, NI",9.617,6.533,260,28.03.2022,,,34.2,,27.7
NIM00065123,"MINNA, NI",9.617,6.533,260,29.03.2022,,,32.8,,26.5
NIM00065123,"MINNA, NI",9.617,6.533,260,30.03.2022,,,33.2,39.2,
NIM00065123,"MINNA, NI",9.617,6.533,260,31.03.2022,,,33.9,39.8,
NIM00065123,"MINNA, NI",9.617,6.533,260,01.04.2022,,,33.3,40.2,26.8
NIM00065123,"MINNA, NI",9.617,6.533,260,02.04.2022,,,32.8,,
NIM00065123,"MINNA, NI",9.617,6.533,260,03.04.2022,,,31.9,,
NIM00065123,"MINNA, NI",9.617,6.533,260,04.04.2022,,,31.9,36.2,26.2
NIM00065123,"MINNA, NI",9.617,6.533,260,05.04.2022,,,32.4,,26.8
NIM00065123,"MINNA, NI",9.617,6.533,260,06.04.2022,,,31.9,35.8,27.7
NIM00065123,"MINNA, NI",9.617,6.533,260,07.04.2022,,,33.6,40.2,
NIM00065123,"MINNA, NI",9.617,6.533,260,08.04.2022,,,30.9,38.3,
NIM00065123,"MINNA, NI",9.617,6.533,260,09.04.2022,,,28.2,,
NIM00065123,"MINNA, NI",9.617,6.533,260,10.04.2022,,,31.1,,24
NIM00065123,"MINNA, NI",9.617,6.533,260,11.04.2022,,,30.6,,25
NIM00065123,"MINNA, NI",9.617,6.533,260,12.04.2022,,,29.1,33,25.5
NIM00065123,"MINNA, NI",9.617,6.533,260,13.04.2022,,,30.1,34.9,
NIM00065123,"MINNA, NI",9.617,6.533,260,14.04.2022,,,28.3,34,21.6
NIM00065123,"MINNA, NI",9.617,6.533,260,15.04.2022,,,25.7,,
NIM00065123,"MINNA, NI",9.617,6.533,260,16.04.2022,,,28.1,35,
NIM00065123,"MINNA, NI",9.617,6.533,260,17.04.2022,,,30,37.3,25.5
NIM00065123,"MINNA, NI",9.617,6.533,260,18.04.2022,1,,29,34.4,23.6
NIM00065123,"MINNA, NI",9.617,6.533,260,19.04.2022,0,,31.3,,
NIM00065123,"MINNA, NI",9.617,6.533,260,20.04.2022,,,31.4,36.6,26.5
NIM00065123,"MINNA, NI",9.617,6.533,260,21.04.2022,,,28.6,,
NIM00065123,"MINNA, NI",9.617,6.533,260,22.04.2022,,,29.7,,22.7
NIM00065123,"MINNA, NI",9.617,6.533,260,23.04.2022,,,30.4,,25.2
NIM00065123,"MINNA, NI",9.617,6.533,260,24.04.2022,,,28.4,,23.8
NIM00065123,"MINNA, NI",9.617,6.533,260,25.04.2022,,,29.5,,23.6
NIM00065123,"MINNA, NI",9.617,6.533,260,26.04.2022,,,31.4,36.3,25.6
NIM00065123,"MINNA, NI",9.617,6.533,260,27.04.2022,,,31.1,,25.8
NIM00065123,"MINNA, NI",9.617,6.533,260,28.04.2022,,,30.4,36.1,
NIM00065123,"MINNA, NI",9.617,6.533,260,29.04.2022,,,28.5,,
NIM00065123,"MINNA, NI",9.617,6.533,260,30.04.2022,,,30.2,37.2,23.6
NIM00065123,"MINNA, NI",9.617,6.533,260,01.05.2022,,,31.3,37.2,26.6
NIM00065123,"MINNA, NI",9.617,6.533,260,02.05.2022,,,32,,26.9
NIM00065123,"MINNA, NI",9.617,6.533,260,03.05.2022,4.1,,29.7,35.7,21.8
NIM00065123,"MINNA, NI",9.617,6.533,260,04.05.2022,0,,26.8,30.1,
NIM00065123,"MINNA, NI",9.617,6.533,260,05.05.2022,,,28.9,35.4,22.5
NIM00065123,"MINNA, NI",9.617,6.533,260,06.05.2022,,,27.8,32.6,21.3
NIM00065123,"MINNA, NI",9.617,6.533,260,07.05.2022,,,29.4,34.9,24
NIM00065123,"MINNA, NI",9.617,6.533,260,08.05.2022,,,29.9,,
NIM00065123,"MINNA, NI",9.617,6.533,260,10.05.2022,,,29.3,,
NIM00065123,"MINNA, NI",9.617,6.533,260,11.05.2022,,,29.5,,
NIM00065123,"MINNA, NI",9.617,6.533,260,12.05.2022,,,28.8,33.3,21.5
NIM00065123,"MINNA, NI",9.617,6.533,260,13.05.2022,,,28.8,32.3,26
NIM00065123,"MINNA, NI",9.617,6.533,260,14.05.2022,,,30,33.5,25.6
NIM00065123,"MINNA, NI",9.617,6.533,260,15.05.2022,,,30.6,35.3,25.4
NIM00065123,"MINNA, NI",9.617,6.533,260,16.05.2022,,,29.8,35.2,25.4
NIM00065123,"MINNA, NI",9.617,6.533,260,17.05.2022,,,30.5,35.4,26
NIM00065123,"MINNA, NI",9.617,6.533,260,18.05.2022,,,29,37,
NIM00065123,"MINNA, NI",9.617,6.533,260,19.05.2022,,,29.3,33.3,25
NIM00065123,"MINNA, NI",9.617,6.533,260,20.05.2022,,,30.1,36,
NIM00065123,"MINNA, NI",9.617,6.533,260,21.05.2022,,,27.1,31.8,23.3
NIM00065123,"MINNA, NI",9.617,6.533,260,22.05.2022,,,28.8,,
NIM00065123,"MINNA, NI",9.617,6.533,260,23.05.2022,,,28.3,34.6,23.2
NIM00065123,"MINNA, NI",9.617,6.533,260,24.05.2022,,,29.8,34.6,23.2
NIM00065123,"MINNA, NI",9.617,6.533,260,25.05.2022,,,29.8,34.1,23.4
NIM00065123,"MINNA, NI",9.617,6.533,260,26.05.2022,,,29.4,33.1,25.5
NIM00065123,"MINNA, NI",9.617,6.533,260,27.05.2022,,,28.9,,
NIM00065123,"MINNA, NI",9.617,6.533,260,28.05.2022,,,28.9,,24.1
NIM00065123,"MINNA, NI",9.617,6.533,260,29.05.2022,,,30.6,34.2,
NIM00065123,"MINNA, NI",9.617,6.533,260,30.05.2022,,,27.4,,
NIM00065123,"MINNA, NI",9.617,6.533,260,31.05.2022,,,26.7,,23.9
NIM00065123,"MINNA, NI",9.617,6.533,260,01.06.2022,,,28,,20
NIM00065123,"MINNA, NI",9.617,6.533,260,02.06.2022,,,29.7,,
NIM00065123,"MINNA, NI",9.617,6.533,260,03.06.2022,7.1,,29.1,,22
NIM00065123,"MINNA, NI",9.617,6.533,260,04.06.2022,0,,29.4,34,
NIM00065123,"MINNA, NI",9.617,6.533,260,05.06.2022,,,25.2,,21.4
NIM00065123,"MINNA, NI",9.617,6.533,260,06.06.2022,,,27.8,,22.9
NIM00065123,"MINNA, NI",9.617,6.533,260,07.06.2022,,,24.5,27.4,
NIM00065123,"MINNA, NI",9.617,6.533,260,08.06.2022,,,28.2,,21.4
NIM00065123,"MINNA, NI",9.617,6.533,260,09.06.2022,,,28.4,,
NIM00065123,"MINNA, NI",9.617,6.533,260,10.06.2022,,,25.7,33.5,
NIM00065123,"MINNA, NI",9.617,6.533,260,11.06.2022,,,25.8,,
NIM00065123,"MINNA, NI",9.617,6.533,260,12.06.2022,,,26.3,,
NIM00065123,"MINNA, NI",9.617,6.533,260,13.06.2022,,,28.1,32,24
NIM00065123,"MINNA, NI",9.617,6.533,260,14.06.2022,,,27.5,32.2,23.6
NIM00065123,"MINNA, NI",9.617,6.533,260,15.06.2022,,,28.9,32.6,
NIM00065123,"MINNA, NI",9.617,6.533,260,16.06.2022,,,25.4,29.2,
NIM00065123,"MINNA, NI",9.617,6.533,260,17.06.2022,,,24.5,,
NIM00065123,"MINNA, NI",9.617,6.533,260,18.06.2022,6.1,,26.6,29.4,21.8
NIM00065123,"MINNA, NI",9.617,6.533,260,19.06.2022,0,,27.4,32.2,
NIM00065123,"MINNA, NI",9.617,6.533,260,20.06.2022,,,27.4,,
NIM00065123,"MINNA, NI",9.617,6.533,260,21.06.2022,,,23.8,,20.5
NIM00065123,"MINNA, NI",9.617,6.533,260,22.06.2022,,,25.8,,20.7
NIM00065123,"MINNA, NI",9.617,6.533,260,23.06.2022,,,27.8,,23.7
NIM00065123,"MINNA, NI",9.617,6.533,260,24.06.2022,,,24.9,28.2,
NIM00065123,"MINNA, NI",9.617,6.533,260,25.06.2022,,,26.5,29.4,
NIM00065123,"MINNA, NI",9.617,6.533,260,26.06.2022,,,25.4,,23.6
NIM00065123,"MINNA, NI",9.617,6.533,260,27.06.2022,,,25.7,,
NIM00065123,"MINNA, NI",9.617,6.533,260,28.06.2022,5.1,,26.4,,21.5
NIM00065123,"MINNA, NI",9.617,6.533,260,29.06.2022,0,,25.7,,23.3
NIM00065123,"MINNA, NI",9.617,6.533,260,30.06.2022,,,27.3,,
NIM00065123,"MINNA, NI",9.617,6.533,260,01.07.2022,,,24.8,28.2,
NIM00065123,"MINNA, NI",9.617,6.533,260,02.07.2022,,,26.8,30.8,23.9
NIM00065123,"MINNA, NI",9.617,6.533,260,03.07.2022,,,27.8,,22.7
NIM00065123,"MINNA, NI",9.617,6.533,260,04.07.2022,,,24.9,,
NIM00065123,"MINNA, NI",9.617,6.533,260,05.07.2022,,,27,30,22
NIM00065123,"MINNA, NI",9.617,6.533,260,06.07.2022,,,27.6,31.2,23.1
NIM00065123,"MINNA, NI",9.617,6.533,260,07.07.2022,,,26.9,30.2,
NIM00065123,"MINNA, NI",9.617,6.533,260,08.07.2022,,,28.6,,24.3
NIM00065123,"MINNA, NI",9.617,6.533,260,09.07.2022,,,27.4,,
NIM00065123,"MINNA, NI",9.617,6.533,260,10.07.2022,,,25.9,29.7,23
NIM00065123,"MINNA, NI",9.617,6.533,260,11.07.2022,,,26.6,30.3,
NIM00065123,"MINNA, NI",9.617,6.533,260,12.07.2022,,,26.3,,23.3
NIM00065123,"MINNA, NI",9.617,6.533,260,13.07.2022,,,25.6,29.6,22
NIM00065123,"MINNA, NI",9.617,6.533,260,14.07.2022,,,27.1,,
NIM00065123,"MINNA, NI",9.617,6.533,260,15.07.2022,,,28.2,,23.2
NIM00065123,"MINNA, NI",9.617,6.533,260,16.07.2022,,,26.2,,
NIM00065123,"MINNA, NI",9.617,6.533,260,17.07.2022,,,26.1,,
NIM00065123,"MINNA, NI",9.617,6.533,260,18.07.2022,,,25.6,,23.2
NIM00065123,"MINNA, NI",9.617,6.533,260,19.07.2022,,,27.3,31.4,23.5
NIM00065123,"MINNA, NI",9.617,6.533,260,20.07.2022,,,27.8,,
NIM00065123,"MINNA, NI",9.617,6.533,260,21.07.2022,,,27.4,,24.1
NIM00065123,"MINNA, NI",9.617,6.533,260,22.07.2022,,,25.1,27.8,
NIM00065123,"MINNA, NI",9.617,6.533,260,23.07.2022,,,25.3,,
NIM00065123,"MINNA, NI",9.617,6.533,260,24.07.2022,,,27.3,30,
NIM00065123,"MINNA, NI",9.617,6.533,260,25.07.2022,,,27.4,31.1,24.2
NIM00065123,"MINNA, NI",9.617,6.533,260,26.07.2022,,,25.8,,
NIM00065123,"MINNA, NI",9.617,6.533,260,27.07.2022,,,26.4,29.8,23.2
NIM00065123,"MINNA, NI",9.617,6.533,260,28.07.2022,,,24.4,,
NIM00065123,"MINNA, NI",9.617,6.533,260,29.07.2022,,,25.5,28.2,
NIM00065123,"MINNA, NI",9.617,6.533,260,30.07.2022,,,25,26.8,22.7
NIM00065123,"MINNA, NI",9.617,6.533,260,31.07.2022,6.1,,24.4,29.2,
NIM00065123,"MINNA, NI",9.617,6.533,260,01.08.2022,,,25.5,28.6,22.5
NIM00065123,"MINNA, NI",9.617,6.533,260,02.08.2022,,,25.8,,
NIM00065123,"MINNA, NI",9.617,6.533,260,03.08.2022,,,25.4,,
NIM00065123,"MINNA, NI",9.617,6.533,260,04.08.2022,,,25.4,29,21.5
NIM00065123,"MINNA, NI",9.617,6.533,260,05.08.2022,,,26.4,31.1,23
NIM00065123,"MINNA, NI",9.617,6.533,260,06.08.2022,,,27.8,31.6,23.5
NIM00065123,"MINNA, NI",9.617,6.533,260,07.08.2022,,,27.6,,23.5
NIM00065123,"MINNA, NI",9.617,6.533,260,08.08.2022,,,26.8,31.1,21.9
NIM00065123,"MINNA, NI",9.617,6.533,260,09.08.2022,,,26.9,30.3,22.5
NIM00065123,"MINNA, NI",9.617,6.533,260,10.08.2022,,,26.4,,23
NIM00065123,"MINNA, NI",9.617,6.533,260,11.08.2022,,,23.7,,
NIM00065123,"MINNA, NI",9.617,6.533,260,12.08.2022,,,24.2,,20.3
NIM00065123,"MINNA, NI",9.617,6.533,260,13.08.2022,,,25.2,,
NIM00065123,"MINNA, NI",9.617,6.533,260,14.08.2022,7.9,,23.8,,20.1
NIM00065123,"MINNA, NI",9.617,6.533,260,15.08.2022,,,24.4,,
NIM00065123,"MINNA, NI",9.617,6.533,260,16.08.2022,,,25.8,29,22.6
NIM00065123,"MINNA, NI",9.617,6.533,260,17.08.2022,,,25.8,29.2,22.5
NIM00065123,"MINNA, NI",9.617,6.533,260,18.08.2022,,,25.9,30.2,22.8
NIM00065123,"MINNA, NI",9.617,6.533,260,19.08.2022,,,24.2,,
NIM00065123,"MINNA, NI",9.617,6.533,260,20.08.2022,,,24.9,29,
NIM00065123,"MINNA, NI",9.617,6.533,260,21.08.2022,,,26.4,29.6,
NIM00065123,"MINNA, NI",9.617,6.533,260,22.08.2022,,,23.4,,
NIM00065123,"MINNA, NI",9.617,6.533,260,23.08.2022,,,24.7,27,20.1
NIM00065123,"MINNA, NI",9.617,6.533,260,24.08.2022,,,24.9,,20
NIM00065123,"MINNA, NI",9.617,6.533,260,25.08.2022,,,25.1,28.6,21.5
NIM00065123,"MINNA, NI",9.617,6.533,260,26.08.2022,,,24.9,28.1,22.8
NIM00065123,"MINNA, NI",9.617,6.533,260,27.08.2022,56.9,,23.9,,20.9
NIM00065123,"MINNA, NI",9.617,6.533,260,28.08.2022,51.1,,25.6,28.3,19.9
NIM00065123,"MINNA, NI",9.617,6.533,260,29.08.2022,0,,24.4,,22.8
NIM00065123,"MINNA, NI",9.617,6.533,260,30.08.2022,,,25.7,,21.5
NIM00065123,"MINNA, NI",9.617,6.533,260,31.08.2022,,,25.7,30.3,
NIM00065123,"MINNA, NI",9.617,6.533,260,01.09.2022,,,23.4,,
NIM00065123,"MINNA, NI",9.617,6.533,260,02.09.2022,2,,22.9,24.4,20.6
NIM00065123,"MINNA, NI",9.617,6.533,260,03.09.2022,3,,24.9,28.5,20.7
NIM00065123,"MINNA, NI",9.617,6.533,260,04.09.2022,0,,26.5,,
NIM00065123,"MINNA, NI",9.617,6.533,260,05.09.2022,,,25,28.4,
NIM00065123,"MINNA, NI",9.617,6.533,260,06.09.2022,,,26.1,29,20.3
NIM00065123,"MINNA, NI",9.617,6.533,260,07.09.2022,,,23.6,,
